date,precipitation,o18,h2
2010-09-30,331.56,-999.0,-999.0
2010-10-31,292.43,-999.0,-999.0
2010-11-30,289.88,-4.605,-34.95
2010-12-31,328.6,-7.638,-56.718
2011-01-31,529.8,-999.0,-999.0
2011-02-28,297.3,-5.551,-38.197
2011-03-31,331.5,-6.781,-53.023
2011-04-30,259.0,-6.456,-47.491
2011-05-31,271.18,-6.366,-50.819
2011-06-30,60.13,-10.318,-71.226
2011-07-31,75.68,-999.0,-999.0
2011-08-31,33.85,-999.0,-999.0
2011-09-30,48.0,1.268,2.455
2011-10-31,151.55,-999.0,-999.0
2011-11-30,216.74,-3.633,-26.797
2011-12-31,718.75,-8.127,-56.614
2012-01-31,256.26,-3.974,-37.972
2012-02-29,374.32,-5.891,-44.357
2012-03-31,339.54,-8.089,-58.608
2012-04-30,406.87,-3.516,-28.441
2012-05-31,119.04,-4.308,-31.898
2012-06-30,199.41,-4.756,-31.487
2012-07-31,168.5,-4.387,-35.378
2012-08-31,42.18,-2.532,-13.565
2012-09-30,31.71,-999.0,-999.0
2012-10-31,441.29,-0.703,-10.464
2012-11-30,360.56,-999.0,-999.0
2012-12-31,457.45,-10.139,-79.238
2013-01-31,353.02,-6.279,-47.688
2013-02-28,479.77,-9.73,-71.618
2013-03-31,371.62,-3.911,-26.471
2013-04-30,285.55,-999.0,-999.0
2013-05-31,364.26,-999.0,-999.0
2013-06-30,113.75,-999.0,-999.0
2013-07-31,203.09,-999.0,-999.0
2013-08-31,141.81,-999.0,-999.0
2013-09-30,82.46,-999.0,-999.0
2013-10-31,67.48,-999.0,-999.0
2013-11-30,329.74,-999.0,-999.0
2013-12-31,511.78,-999.0,-999.0
2014-01-31,299.02,-999.0,-999.0
2014-02-28,307.94,-3.699,-22.789
2014-03-31,401.83,-3.487,-22.295
2014-04-30,227.16,-999.0,-999.0
2014-05-31,294.16,-999.0,-999.0
2014-06-30,307.57,-999.0,-999.0
2014-07-31,111.85,-999.0,-999.0
2014-08-31,71.33,-999.0,-999.0
2014-09-30,12.32,-999.0,-999.0
2014-10-31,7.0,-999.0,-999.0
2014-11-30,193.78,-999.0,-999.0
2014-12-31,370.91,-999.0,-999.0
2015-01-31,462.75,-999.0,-999.0
2015-02-28,499.57,-999.0,-999.0
2015-03-31,232.05,-999.0,-999.0
2015-04-30,312.68,-999.0,-999.0
2015-05-31,139.27,-999.0,-999.0
2015-06-30,114.97,-999.0,-999.0
2015-07-31,56.06,-999.0,-999.0
2015-08-31,1.47,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0
2015-10-31,33.62,-999.0,-999.0
2015-11-30,108.39,-999.0,-999.0
2015-12-31,502.59,-999.0,-999.0
2016-01-31,366.03,-999.0,-999.0
2016-02-29,336.73,-999.0,-999.0
2016-03-31,344.51,-999.0,-999.0
2016-04-30,326.94,-4.797,-34.448
2016-05-31,340.53,-7.841,-51.707
2016-06-30,232.72,-999.0,-999.0
2016-07-31,170.49,-999.0,-999.0
2016-08-31,77.29,-999.0,-999.0
2016-09-30,217.1,-5.94,-40.459
2016-10-31,199.4,-9.864,-66.377
2016-11-30,498.76,-3.604,-21.483
2016-12-31,335.64,-999.0,-999.0
2017-01-31,419.49,-999.0,-999.0
2017-02-28,259.34,-7.828,-53.668
2017-03-31,274.48,-5.288,-45.509
2017-04-30,269.04,-4.915,-36.545
2017-05-31,332.69,-999.0,-999.0
2017-06-30,255.15,-999.0,-999.0
2017-07-31,183.33,-3.727,-21.716
2017-08-31,120.37,-1.691,-10.865
2017-09-30,164.72,-7.946,-57.534
